2026-09-22 10:24:10,736 | WARNING | Skipped: No robots.txt loaded for domain 'www.argenta.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
2026-09-22 10:24:10,737 | INFO | [9/11] https://www.argenta.be/fr/thema/votre-famille-et-vous/que-devez-vous-regler-lors-d-une-naissance/ouvrir-un-compte-pour-votre-enfant.html
2026-09-22 10:24:10,738 | WARNING | Skipped: No robots.txt loaded for domain 'www.argenta.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
2026-09-22 10:24:10,738 | INFO | [10/11] https://www.argenta.be/fr/payer/banque-par-internet.html
2026-09-22 10:24:10,738 | WARNING | Skipped: No robots.txt loaded for domain 'www.argenta.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
2026-09-22 10:24:10,738 | INFO | [11/11] https://www.argenta.be/nl/thema/jongeren.html
2026-09-22 10:24:10,739 | WARNING | Skipped: No robots.txt loaded for domain 'www.argenta.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
2026-09-22 10:24:10,869 | INFO | === Scraping n26 (N26) — 13 pages ===
2026-09-22 10:24:11,838 | INFO | [1/13] https://n26.com/fr-be/moins-de-18-ans
2026-09-22 10:24:14,403 | INFO | Dismissed cookie banner via get_by_role(accepter) on https://n26.com/fr-be/moins-de-18-ans
2026-09-22 10:24:17,344 | INFO | Saved n26__moins-de-18-ans (html: n26_moins-de-18-ans.html, screenshot: n26_moins-de-18-ans.png)
2026-09-22 10:24:17,344 | INFO | [2/13] https://n26.com/fr-be/compte-bancaire-gratuit
2026-09-22 10:24:20,415 | INFO | No cookie banner matched/dismissed for https://n26.com/fr-be/compte-bancaire-gratuit (may not have one, or uses an unlisted selector)
2026-09-22 10:24:21,858 | INFO | Saved n26__compte-bancaire-gratuit (html: n26_compte-bancaire-gratuit.html, screenshot: n26_compte-bancaire-gratuit.png)
2026-09-22 10:24:21,859 | INFO | [3/13] https://n26.com/fr-be/compte-bancaire
2026-09-22 10:24:26,734 | INFO | No cookie banner matched/dismissed for https://n26.com/fr-be/compte-bancaire (may not have one, or uses an unlisted selector)
2026-09-22 10:24:28,198 | INFO | Saved n26__compte-bancaire (html: n26_compte-bancaire.html, screenshot: n26_compte-bancaire.png)
2026-09-22 10:24:28,198 | INFO | [4/13] https://n26.com/fr-be/tarifs
2026-09-22 10:24:30,514 | INFO | No cookie banner matched/dismissed for https://n26.com/fr-be/tarifs (may not have one, or uses an unlisted selector)
2026-09-22 10:24:32,150 | INFO | Saved n26__tarifs (html: n26_tarifs.html, screenshot: n26_tarifs.png)
2026-09-22 10:24:32,152 | INFO | [5/13] https://n26.com/fr-be/compte-epargne
2026-09-22 10:24:34,536 | INFO | No cookie banner matched/dismissed for https://n26.com/fr-be/compte-epargne (may not have one, or uses an unlisted selector)
2026-09-22 10:24:35,938 | INFO | Saved n26__compte-epargne (html: n26_compte-epargne.html, screenshot: n26_compte-epargne.png)
2026-09-22 10:24:35,938 | INFO | [6/13] https://n26.com/fr-be/actions-et-etfs
2026-09-22 10:24:39,365 | INFO | No cookie banner matched/dismissed for https://n26.com/fr-be/actions-et-etfs (may not have one, or uses an unlisted selector)
2026-09-22 10:24:41,054 | INFO | Saved n26__actions-et-etfs (html: n26_actions-et-etfs.html, screenshot: n26_actions-et-etfs.png)
2026-09-22 10:24:41,054 | INFO | [7/13] https://n26.com/fr-be/sitemap
2026-09-22 10:24:43,161 | INFO | No cookie banner matched/dismissed for https://n26.com/fr-be/sitemap (may not have one, or uses an unlisted selector)
2026-09-22 10:24:43,869 | INFO | Saved n26__sitemap (html: n26_sitemap.html, screenshot: n26_sitemap.png)
2026-09-22 10:24:43,870 | INFO | [8/13] https://n26.com/fr-fr/compte-bancaire-etudiant
2026-09-22 10:24:46,193 | INFO | Dismissed cookie banner via get_by_role(accepter) on https://n26.com/fr-fr/compte-bancaire-etudiant
2026-09-22 10:24:49,004 | INFO | Saved n26__compte-bancaire-etudiant (html: n26_compte-bancaire-etudiant.html, screenshot: n26_compte-bancaire-etudiant.png)
2026-09-22 10:24:49,004 | INFO | [9/13] https://n26.com/fr-fr/indice-du-cout-des-etudes
2026-09-22 10:24:53,114 | INFO | No cookie banner matched/dismissed for https://n26.com/fr-fr/indice-du-cout-des-etudes (may not have one, or uses an unlisted selector)
2026-09-22 10:24:54,764 | INFO | Saved n26__indice-du-cout-des-etudes (html: n26_indice-du-cout-des-etudes.html, screenshot: n26_indice-du-cout-des-etudes.png)
2026-09-22 10:24:54,764 | INFO | [10/13] https://n26.com/de-de/taschengeld-und-finanzielle-bildung
2026-09-22 10:24:57,543 | INFO | Dismissed cookie banner via 'button[data-testid*='accept' i]' (frame: https://n26.com/de-de/taschengeld-und-finanzielle-bildung) on https://n26.com/de-de/taschengeld-und-finanzielle-bildung
2026-09-22 10:25:00,724 | INFO | Saved n26__taschengeld-und-finanzielle-bildung (html: n26_taschengeld-und-finanzielle-bildung.html, screenshot: n26_taschengeld-und-finanzielle-bildung.png)
2026-09-22 10:25:00,724 | INFO | [11/13] https://n26.com/en-fr/blog/how-to-open-a-bank-account-in-luxembourg
2026-09-22 10:25:03,796 | INFO | No cookie banner matched/dismissed for https://n26.com/en-fr/blog/how-to-open-a-bank-account-in-luxembourg (may not have one, or uses an unlisted selector)
2026-09-22 10:25:05,502 | INFO | Saved n26__how-to-open-a-bank-account-in-luxembourg (html: n26_how-to-open-a-bank-account-in-luxembourg.html, screenshot: n26_how-to-open-a-bank-account-in-luxembourg.png)
2026-09-22 10:25:05,503 | INFO | [12/13] https://n26.com/en-eu/iban-number
2026-09-22 10:25:08,493 | INFO | Dismissed cookie banner via 'button[data-testid*='accept' i]' (frame: https://n26.com/en-eu/iban-number) on https://n26.com/en-eu/iban-number
2026-09-22 10:25:11,076 | INFO | Saved n26__iban-number (html: n26_iban-number.html, screenshot: n26_iban-number.png)
2026-09-22 10:25:11,076 | INFO | [13/13] https://n26.com/en-fr/blog/guide-to-eu-banking-acronyms
2026-09-22 10:25:14,543 | INFO | No cookie banner matched/dismissed for https://n26.com/en-fr/blog/guide-to-eu-banking-acronyms (may not have one, or uses an unlisted selector)
2026-09-22 10:25:16,067 | INFO | Saved n26__guide-to-eu-banking-acronyms (html: n26_guide-to-eu-banking-acronyms.html, screenshot: n26_guide-to-eu-banking-acronyms.png)
2026-09-22 10:25:16,806 | INFO | === Scraping beobank (Beobank) — 7 pages ===
2026-09-22 10:25:17,683 | INFO | [1/7] https://www.beobank.be/fr/payer/comptes-courants/compte-jeunes.html
2026-09-22 10:25:17,683 | WARNING | Skipped: No robots.txt loaded for domain 'www.beobank.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
2026-09-22 10:25:17,683 | INFO | [2/7] https://www.beobank.be/fr/payer/cartes-de-credit/young-mastercard.html
2026-09-22 10:25:17,684 | WARNING | Skipped: No robots.txt loaded for domain 'www.beobank.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
2026-09-22 10:25:17,684 | INFO | [3/7] https://www.beobank.be/fr/payer/comptes-courants.html
2026-09-22 10:25:17,684 | WARNING | Skipped: No robots.txt loaded for domain 'www.beobank.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
2026-09-22 10:25:17,684 | INFO | [4/7] https://www.beobank.be/fr/payer/cartes-de-credit.html
2026-09-22 10:25:17,684 | WARNING | Skipped: No robots.txt loaded for domain 'www.beobank.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
2026-09-22 10:25:17,684 | INFO | [5/7] https://www.beobank.be/fr/epargner.html
2026-09-22 10:25:17,684 | WARNING | Skipped: No robots.txt loaded for domain 'www.beobank.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
2026-09-22 10:25:17,684 | INFO | [6/7] https://www.beobank.be/fr/investir.html
2026-09-22 10:25:17,684 | WARNING | Skipped: No robots.txt loaded for domain 'www.beobank.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
2026-09-22 10:25:17,684 | INFO | [7/7] https://www.beobank.be/fr/actualites.html
2026-09-22 10:25:17,684 | WARNING | Skipped: No robots.txt loaded for domain 'www.beobank.be' — refusing to scrape rather than guessing. Add its robots.txt to robots_checker.py + DOMAIN_TO_ROBOTS_KEY first.
